"","creative_properties","n","adid","creative_url","currency_code","spend","impressions","start_date","end_date","organization_name","billing_address","candidate_ballot_information","paying_advertiser_name","committee_name","committee_identification_number","disclosure_name_of_committee","advertising_jurisdiction","gender","age_bracket","country_code","regions_included","regions_excluded","electoral_districts_included","electoral_districts_excluded","radius_targeting_included","radius_targeting_excluded","metros_included","metros_excluded","postal_codes_included","postal_codes_excluded","location_categories_included","location_categories_excluded","interests","os_type","segments","language","advanced_demographics","targeting_connection_type","targeting_carrier_isp"
"100","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Eliminar.42s&utm_campaign=September",11,"b837a8a2288450c8a006d0219a8253f9619e45314cd22935466ec6136472a1d1","https://www.snap.com/political-ads/asset/c863deae37e57af7674d3f1a3a2d8849ca08c0432b11042c6b8615708a1301a1?mediaType=mp4","USD",258,21759,2024-09-18,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,"New York,Ohio,West Virginia,Maryland,Delaware,New Jersey",NA,NA,NA,NA,NA,NA,"18102,19601,19602,19604",NA,NA,NA,NA,NA,NA,"es",NA,NA,NA
"101","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-AsPresident.6s&utm_campaign=September",15,"5764ab7d502f17fe2c09f220813c2793815cc5bfd2426b24962a37ae4db09e40","https://www.snap.com/political-ads/asset/3a03b5336cce3695f28f429e9ead8830b28e877e568fbd651ab19e3c502c631f?mediaType=mp4","USD",3124,385467,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-CameInHandy.34s&utm_campaign=Debate1",15,"818a6c977f73da3210c230b3cd6e59fe8ef195ac44d6f5d2bfe05d23f1ab53f9","https://www.snap.com/political-ads/asset/98d72c3840caa6dad8e114dc773f787fb841708b33a11824503e6869e4328bd6?mediaType=mp4","USD",445,45178,2024-09-12,2024-09-15,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-DHAPDebate.32s&utm_campaign=Debate1",14,"1d40fa2ff391dd8e019eef0bfa6e5f5a7264cd6bb56b8e67729e0e2bd6e8015f","https://www.snap.com/political-ads/asset/16a23ecb92e93d75a13b6a3e39a092dd72f26c48ecc6beea36ab9ff57c8b9155?mediaType=mp4","USD",381,30817,2024-09-12,2024-09-15,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Felon.14s&utm_campaign=September",14,"cecf33a156544c1de4b28375e89392f0e379e95477135837b243bb831d2c5901","https://www.snap.com/political-ads/asset/49ef9823fd26611b16d8c7bfb61f418587f5082b58b6aaf243927e5488612e31?mediaType=mp4","USD",283,42407,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"03033,03045,03046,03047,03048,03051,03052,03054,03055,03057,03060,03071,03076,03077,03079,03082,03101,03102,03103,03215,03216,03217,03218,03222,03224,03225,03230,03233,03235,03237,03240,03241,03243,03244,03249,03251,03253,03254,03255,03258,03260,03261,03262,03263,03264,03266,03268,03273,03275,03276,03278,03279,03280,03281,03282,03284,03287,03293,03303,03307,03431,03435,03440,03445,03446,03448,03451,03456,03457,03462,03464,03465,03466,03467,03576,03579,03580,03582,03583,03584,03585,03588,03590,03592,03597,03598,03601,03603,03605,03608,03609,03740,03741,03750,03752,03755,03765,03766,03770,03771,03773,03774,03777,03779,03780,03782,03784,03785,03809,03810,03811,03812,03813,03814,03818,03819,03823,03824,03826,03830,03832,03835,03836,03837,03838,03839,03841,03846,03849,03851,03852,03853,03855,03860,03864,03865,03868,03872,03873,03875,03878,03882,03884,03886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Hate-20240822-1&utm_campaign=August",14,"c77e2e086e63678aeb1d1de608ce2869002dc2a1d128a26a9110e8d1e84aa924","https://www.snap.com/political-ads/asset/44b5e4ce7716a09e95c8e1f53051b40cbe01b9954749554b679ab3db57d20842?mediaType=png","USD",90,5130,2024-08-14,2024-09-14,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-Hate-20240822-2&utm_campaign=August",14,"0531095fe4b589ae71df917bdd2610a7d2e4ce336ff197c3927def2900f9ac6b","https://www.snap.com/political-ads/asset/da983aa7567e3068e11ab4f0d37bdacd3cca62d1cc9e2256b84d4aee12572803?mediaType=png","USD",453,25308,2024-08-14,2024-09-14,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-MadeTheFriesA.17s&utm_campaign=September",15,"7adb1225067a0641c2c9354c18d316f783ec800b2ce82706dcd5a6cad7ac17fe","https://www.snap.com/political-ads/asset/46632cfd80710e9dc2254495f345f31e9c45bea5c71294c1b6f8130375caf1d2?mediaType=mp4","USD",369,31970,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-MadeTheFriesC.20s&utm_campaign=September",14,"310b583e0572ae7319d5d12374e5a9f1e21d7d7b5d7b8bd58584648236eda42e","https://www.snap.com/political-ads/asset/2abc3ae6758fc8366ccb01616f446dd83ee6f51b89d66ee21dbc2a8df9a8ffb3?mediaType=mp4","USD",184,23659,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"89002,89005,89007,89010,89011,89012,89013,89014,89015,89018,89021,89025,89027,89031,89032,89034,89046,89047,89052,89074,89081,89086,89118,89120,89124,89129,89130,89131,89138,89139,89141,89143,89144,89145,89147,89148,89161,89166,89178,89179,89183,89310,89311,89402,89403,89406,89408,89410,89411,89412,89418,89419,89423,89429,89430,89431,89434,89436,89438,89439,89440,89441,89444,89447,89451,89460,89506,89508,89510,89511,89519,89523,89701,89704,89705,89706,89820,89823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-MiddleClass.15s&utm_campaign=September",15,"16f26ec812d9d0a499b92e11ac4007a0f27a8f931390ca957dcfc284c3d4c71b","https://www.snap.com/political-ads/asset/32e865a9866d49036b150aecd5b4027a0f2c8a9db790321fb9e5ff349ce38e98?mediaType=mp4","USD",1276,189949,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"84536,85042,85045,85085,85087,85118,85121,85122,85123,85128,85131,85132,85137,85138,85139,85140,85141,85142,85143,85145,85147,85191,85193,85194,85212,85256,85263,85264,85298,85303,85307,85320,85321,85322,85325,85326,85332,85333,85335,85337,85338,85339,85340,85341,85342,85343,85344,85347,85348,85352,85354,85355,85356,85357,85360,85361,85365,85367,85371,85383,85387,85390,85392,85395,85396,85501,85530,85531,85534,85535,85536,85539,85541,85542,85543,85544,85545,85546,85550,85552,85553,85554,85601,85602,85603,85605,85606,85610,85611,85614,85615,85616,85617,85619,85622,85623,85624,85625,85629,85630,85631,85632,85634,85637,85638,85639,85640,85641,85643,85645,85646,85650,85653,85658,85704,85730,85735,85736,85737,85739,85742,85743,85745,85747,85749,85750,85755,85901,85911,85912,85922,85923,85924,85925,85926,85927,85928,85930,85931,85932,85933,85936,85937,85938,85939,85940,85941,86015,86017,86018,86020,86022,86023,86024,86025,86028,86030,86031,86033,86034,86035,86039,86042,86043,86044,86045,86046,86047,86053,86054,86305,86314,86315,86320,86321,86322,86323,86324,86325,86326,86327,86329,86331,86332,86334,86335,86337,86338,86401,86404,86409,86411,86413,86426,86431,86432,86434,86435,86436,86437,86438,86440,86444,86502,86503,86504,86505,86506,86507,86508,86510,86511,86512,86514,86515,86520,86535,86538,86540,86544,86545,86547,86556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-MiddleClassA.6s&utm_campaign=September",15,"f09497506441b1ec6cf11e9ff020c30a866b1c32de75ffa913f53c665bcccae6","https://www.snap.com/political-ads/asset/7fa07ba6bad3ffe13d87cdde713ede821c6649b294196dfdfb67c7edddd8fd00?mediaType=mp4","USD",3084,381202,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-NJBDebate.22s&utm_campaign=Debate1",15,"68f619abcfed385bdee5a6cf2930e90921d7f577493a396ee8202ba114faf38d","https://www.snap.com/political-ads/asset/cc24673a55fd7e06720a9b0cdc7111f6da5703a9177afa29d314a01c24dfc40c?mediaType=mp4","USD",41,4281,2024-09-12,2024-09-15,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Nebraska",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-OTC.30s&utm_campaign=August",17,"4c3b5f7bdb9e40578659d992587c09f4f7c32577ee114a499ed2667162b32dbc","https://www.snap.com/political-ads/asset/8008e8d9b31ef70aec758d3d44a660c9ddef3422b4b87904617cffa78bc603a8?mediaType=mp4","USD",6717,526953,2024-08-22,2024-09-17,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-24","united states",NA,NA,NA,NA,NA,NA,NA,NA,"85705,85281,86001,86011,85282",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"113","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-PresidentForAll.35s&utm_campaign=Debate1",15,"66e155d0704e7bcae1a34240e1c01216b939e63b399a1e6f81649691fdb0da47","https://www.snap.com/political-ads/asset/2549e65819d4c47f1fa71c4c4806b953527e2f31890c863de105bda889351c61?mediaType=mp4","USD",738,63650,2024-09-12,2024-09-15,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-ProvedToThem.34s&utm_campaign=Debate1",15,"3f62f8d9964fe9978cbda890f81257fc9e50dcaf794c3dadb0bd4fbffb7d1fad","https://www.snap.com/political-ads/asset/8cca1810e8f853a27e64d258fb48ac9a30df3ac471d5dfe10b22055adf4f0a45?mediaType=mp4","USD",484,58459,2024-09-12,2024-09-16,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"84536,85042,85045,85085,85087,85118,85121,85122,85123,85128,85131,85132,85137,85138,85139,85140,85141,85142,85143,85145,85147,85191,85193,85194,85212,85256,85263,85264,85298,85303,85307,85320,85321,85322,85325,85326,85332,85333,85335,85337,85338,85339,85340,85341,85342,85343,85344,85347,85348,85352,85354,85355,85356,85357,85360,85361,85365,85367,85371,85383,85387,85390,85392,85395,85396,85501,85530,85531,85534,85535,85536,85539,85541,85542,85543,85544,85545,85546,85550,85552,85553,85554,85601,85602,85603,85605,85606,85610,85611,85614,85615,85616,85617,85619,85622,85623,85624,85625,85629,85630,85631,85632,85634,85637,85638,85639,85640,85641,85643,85645,85646,85650,85653,85658,85704,85730,85735,85736,85737,85739,85742,85743,85745,85747,85749,85750,85755,85901,85911,85912,85922,85923,85924,85925,85926,85927,85928,85930,85931,85932,85933,85936,85937,85938,85939,85940,85941,86015,86017,86018,86020,86022,86023,86024,86025,86028,86030,86031,86033,86034,86035,86039,86042,86043,86044,86045,86046,86047,86053,86054,86305,86314,86315,86320,86321,86322,86323,86324,86325,86326,86327,86329,86331,86332,86334,86335,86337,86338,86401,86404,86409,86411,86413,86426,86431,86432,86434,86435,86436,86437,86438,86440,86444,86502,86503,86504,86505,86506,86507,86508,86510,86511,86512,86514,86515,86520,86535,86538,86540,86544,86545,86547,86556",NA,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"115","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-SignIntoLaw.30s&utm_campaign=August",1,"9fd718a5fce0d50abd60c2daeca8ea25811e9ad69897ef1b7ba8ab40b6dfdf5d","https://www.snap.com/political-ads/asset/6dd7bc244bf367b1f213d125a9cf88a73a239cc4a00e77166f6b6aef10a8d823?mediaType=mp4","USD",4613,322626,2024-08-22,2024-09-17,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-24","united states",NA,NA,NA,NA,NA,NA,NA,NA,"30144,30322,30312,30314,30308,30310,30609,30313,30458,30309,30303,30332,31705,31030,31404,30912",300143005430013362651197865984,NA,NA,NA,NA,"Provided by Advertiser",NA,NA,NA,NA
"116","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-StandsBeforeAmerica.49s&utm_campaign=Debate1",15,"f337dd9d80c2ca4a727ff89e9fa2bcbfa2f30120b15a93625bfd5edf7ac3d9ee","https://www.snap.com/political-ads/asset/1a53da813e6edd9f4fa278012c9c0524ec927c10fa4d8cf1c5a5dde03ab60d5d?mediaType=mp4","USD",199,14447,2024-09-12,2024-09-15,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Nevada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-TheSeal.15s&utm_campaign=August",14,"ad0c4bc0c3b1639b72c04b54da84a80033f46e0e7b784121f2ece94f84771327","https://www.snap.com/political-ads/asset/bf75786a8ae91a1311bd52eba2fac28b283d4c59ddb402bda4abd4bfad642559?mediaType=mp4","USD",368,23048,2024-08-14,2024-09-14,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18-29","united states","Wisconsin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-TheSeal.30s&utm_campaign=August",14,"03a1d6c3a267d6cec4c277641fbfc3e0a33e54d1d02c90f90be3e0b9d558bfdb","https://www.snap.com/political-ads/asset/4d8d23999db86aed943f6b3bac0d9552e52f7245fa6ac268f6a64eb5b8b6d714?mediaType=mp4","USD",145,7226,2024-08-14,2024-09-14,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"30-35","united states","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-TrumpsNotFightingForYou.15s&utm_campaign=September",15,"b6cbd15429c6e2748f345a48a0b60c92e1387746d626c80accd52c00362af1fc","https://www.snap.com/political-ads/asset/2b8bd6f237d0206d05d792db10b2e66a8b94508362651965b6c20f1840c58324?mediaType=mp4","USD",1139,130838,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"89002,89005,89007,89010,89011,89012,89013,89014,89015,89018,89021,89025,89027,89031,89032,89034,89046,89047,89052,89074,89081,89086,89118,89120,89124,89129,89130,89131,89138,89139,89141,89143,89144,89145,89147,89148,89161,89166,89178,89179,89183,89310,89311,89402,89403,89406,89408,89410,89411,89412,89418,89419,89423,89429,89430,89431,89434,89436,89438,89439,89440,89441,89444,89447,89451,89460,89506,89508,89510,89511,89519,89523,89701,89704,89705,89706,89820,89823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-UnlikeDonaldTrump.10s&utm_campaign=September",14,"eaae07ed12a54eb5bd341fc72de0acf111fe78ae86e50ec769df6f9ad60c6f67","https://www.snap.com/political-ads/asset/11cd7ac3340d262b48efbe739dde8ba85d083fbdb4b60e9c7700ebc97389d922?mediaType=mp4","USD",557,54725,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Michigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-UnlikeDonaldTrumpAlt.9s&utm_campaign=September",15,"b1e77d61bb059f0b74c352b9a4efb278972bbfc68ca07f6f3454063447e11eb9","https://www.snap.com/political-ads/asset/572b0b1104b43bc670a496aded429e45830d8e33c0a62a76a92cb3796e25e2ce?mediaType=mp4","USD",268,40207,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"03033,03045,03046,03047,03048,03051,03052,03054,03055,03057,03060,03071,03076,03077,03079,03082,03101,03102,03103,03215,03216,03217,03218,03222,03224,03225,03230,03233,03235,03237,03240,03241,03243,03244,03249,03251,03253,03254,03255,03258,03260,03261,03262,03263,03264,03266,03268,03273,03275,03276,03278,03279,03280,03281,03282,03284,03287,03293,03303,03307,03431,03435,03440,03445,03446,03448,03451,03456,03457,03462,03464,03465,03466,03467,03576,03579,03580,03582,03583,03584,03585,03588,03590,03592,03597,03598,03601,03603,03605,03608,03609,03740,03741,03750,03752,03755,03765,03766,03770,03771,03773,03774,03777,03779,03780,03782,03784,03785,03809,03810,03811,03812,03813,03814,03818,03819,03823,03824,03826,03830,03832,03835,03836,03837,03838,03839,03841,03846,03849,03851,03852,03853,03855,03860,03864,03865,03868,03872,03873,03875,03878,03882,03884,03886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Feed-WalkTheWalk.20s&utm_campaign=September",15,"008bc3d337a61a67a269d8f09558bd7bc53b94bb578f171832b3542d16046242","https://www.snap.com/political-ads/asset/fc1ba56be2e7a3e1983a28b8c44421415bead32612e7e7e672192931ae97c996?mediaType=mp4","USD",1559,229788,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"30011,30019,30021,30024,30025,30028,30039,30040,30041,30047,30055,30056,30079,30102,30103,30104,30105,30107,30110,30113,30114,30115,30124,30125,30132,30139,30145,30147,30148,30153,30170,30171,30173,30175,30176,30178,30182,30183,30184,30185,30187,30188,30189,30205,30206,30217,30256,30257,30258,30259,30276,30277,30285,30292,30295,30314,30318,30325,30355,30410,30411,30415,30420,30427,30428,30446,30451,30452,30454,30457,30470,30473,30504,30506,30507,30510,30511,30512,30513,30516,30517,30518,30519,30520,30521,30523,30525,30527,30528,30529,30530,30531,30533,30534,30535,30536,30538,30540,30541,30542,30543,30545,30546,30547,30548,30549,30552,30553,30554,30555,30557,30558,30559,30560,30563,30564,30565,30566,30567,30571,30572,30575,30576,30582,30619,30620,30621,30622,30624,30625,30627,30628,30629,30630,30633,30634,30641,30643,30646,30648,30650,30656,30660,30662,30663,30666,30667,30668,30677,30680,30701,30705,30707,30708,30710,30711,30720,30721,30726,30728,30730,30731,30733,30734,30735,30736,30739,30740,30746,30747,30751,30753,30755,30802,30803,30807,30808,30810,30814,30817,30820,31002,31003,31009,31011,31012,31014,31017,31019,31022,31025,31029,31032,31036,31037,31038,31044,31045,31046,31050,31052,31054,31055,31060,31064,31065,31067,31070,31072,31075,31076,31077,31081,31085,31094,31097,31303,31309,31327,31411,31510,31512,31513,31519,31532,31543,31544,31549,31553,31556,31557,31560,31562,31563,31565,31568,31622,31624,31630,31634,31637,31642,31648,31649,31711,31722,31733,31738,31772,31773,31775,31778,31781,31783,31784,31789,31790,31798,31804,31806,31807,31811,31823,31826,31832,39829,39866,39877",300143005430013362651197865984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Foundation.30s&utm_campaign=September",10,"09413a327c6efa1e3600964e710f7fd3590e9483b27e10a284a4c2b864f2980a","https://www.snap.com/political-ads/asset/16a4d9a07e2b161b38460d02321d450be2d2cff2c5b011faeb5aabc6888a7a20?mediaType=mp4","USD",3868,236225,2024-09-12,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"19013,19023,19079,19121,19126,19131,19132,19138,19139,19141,19142,19143,19144,19150,19151,19153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Foundation.60s&utm_campaign=September",10,"348e7ab7658dfb5a6a2325e20af4e05c22eba76b3ff1875e4314aba5e8b19fd9","https://www.snap.com/political-ads/asset/c341dc5235dff96a44c7bb6b51c68977752556a9e9ff240c00af5873d9ce5284?mediaType=mp4","USD",461,28046,2024-09-12,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"53205,53216,53218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=HousingCostsA.28s&utm_campaign=September",14,"a33f7086deaab585f84cf487cc9d731109f174a1e29986f598cdd1a32181d5de","https://www.snap.com/political-ads/asset/a93db3c73591249f2ff0c0ea2e72aafdf766043a2c9ce5df6fce0720fbb7ec3a?mediaType=mp4","USD",3,640,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,NA,NA,NA,NA,NA,NA,NA,"68003,68007,68010,68015,68017,68018,68022,68025,68028,68033,68036,68040,68041,68042,68046,68050,68059,68064,68065,68066,68069,68070,68073,68102,68104,68105,68106,68107,68108,68110,68111,68112,68114,68116,68117,68118,68122,68124,68127,68130,68131,68132,68133,68134,68135,68136,68137,68142,68144,68147,68152,68154,68157,68164,68182,68366,68648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=HousingCostsB.29s&utm_campaign=September",15,"142c436e50b0259e896f3466be0b5dd57a441f0f3e851f8598390c8c4d2571ea","https://www.snap.com/political-ads/asset/15327f933c4579a7e9b0a0a1eca92e5f85cfac283e55de5997c632c5dc5d05f3?mediaType=mp4","USD",2890,297621,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,300143005430013362651197865984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=IApprove.6s&utm_campaign=September",14,"0e2892252086f44f1f83e76f2c46cbe4fdcd1b2afb74f5ee1a8944884aa229bf","https://www.snap.com/political-ads/asset/bf0bf612314c70f9feef36403f4d438466dd42047f83c30aefdc7a2317667479?mediaType=mp4","USD",154,19348,2024-08-30,2024-09-27,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,300143005430013362651197865984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=Libertad.32s&utm_campaign=September",11,"313590a4307ae8c4e0590e26a6ad12c1c87d83b8cbd0cb1be4649f6ba0e51049","https://www.snap.com/political-ads/asset/971b32d0e040128e7c0e2d1fa07ff84f5739b9f85d6baa248300475ffa4f43c5?mediaType=mp4","USD",207,31640,2024-09-18,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states","Arizona",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"es",NA,NA,NA
"129","web_view_url:https://kamalaharris.com/meet-kamala-harris/?utm_medium=ads&utm_source=Snapchat&utm_content=MadeTheFriesA.17s&utm_campaign=September",11,"7d6d91601669a6152999ef3cbb5a03e5447c9e51c2e5f25aa93c4e6332355517","https://www.snap.com/political-ads/asset/c99fee49956e786395cbaf597c8bb38c4c5563bd3762ad0bb2b0ded7f09cfc29?mediaType=mp4","USD",1483,118731,2024-09-18,2024-11-06,"Harris for President","US","Kamala Harris","Harris for President",NA,NA,NA,NA,NA,"18+","united states",NA,"California,Oregon,Idaho,Utah,Arizona",NA,NA,NA,NA,NA,NA,"89030,89104,89107,89110,89115,89142,89156,89433,89825,89883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
